C/O enriched -- based on Grevesse & Sauval (1998) solar abundances
    form   version    Tables               X               Zbase           Zfrac_C           Zfrac_N           Zfrac_O          Zfrac_Ne     logRs       min       max     logTs       min       max
       2        38        58          0.000000          0.020000          0.171835          0.050335          0.467356          0.104831        37     -8.00      1.00       138      3.75      8.70

 26 tables with dXC > dXO
         Num        Y           dXC         dXO 
           1      0.9700      0.0100      0.0000
           2      0.9500      0.0300      0.0000
           3      0.8800      0.1000      0.0000
           4      0.7800      0.2000      0.0000
           5      0.5800      0.4000      0.0000
           6      0.3800      0.6000      0.0000
           7      0.0000      0.9800      0.0000
           8      0.9400      0.0300      0.0100
           9      0.8700      0.1000      0.0100
          10      0.7700      0.2000      0.0100
          11      0.5700      0.4000      0.0100
          12      0.3700      0.6000      0.0100
          13      0.0000      0.9700      0.0100
          14      0.8500      0.1000      0.0300
          15      0.7500      0.2000      0.0300
          16      0.5500      0.4000      0.0300
          17      0.3500      0.6000      0.0300
          18      0.0000      0.9500      0.0300
          19      0.6800      0.2000      0.1000
          20      0.4800      0.4000      0.1000
          21      0.2800      0.6000      0.1000
          22      0.0000      0.8800      0.1000
          23      0.3800      0.4000      0.2000
          24      0.1800      0.6000      0.2000
          25      0.0000      0.7800      0.2000
          26      0.0000      0.5800      0.4000

  6 tables with dXC == dXO
         Num        Y           dXC         dXO 
          27      0.9800      0.0000      0.0000
          28      0.9600      0.0100      0.0100
          29      0.9200      0.0300      0.0300
          30      0.7800      0.1000      0.1000
          31      0.5800      0.2000      0.2000
          32      0.1800      0.4000      0.4000

 26 tables with dXC < dXO
         Num        Y           dXC         dXO 
          33      0.9700      0.0000      0.0100
          34      0.9500      0.0000      0.0300
          35      0.8800      0.0000      0.1000
          36      0.7800      0.0000      0.2000
          37      0.5800      0.0000      0.4000
          38      0.3800      0.0000      0.6000
          39      0.0000      0.0000      0.9800
          40      0.9400      0.0100      0.0300
          41      0.8700      0.0100      0.1000
          42      0.7700      0.0100      0.2000
          43      0.5700      0.0100      0.4000
          44      0.3700      0.0100      0.6000
          45      0.0000      0.0100      0.9700
          46      0.8500      0.0300      0.1000
          47      0.7500      0.0300      0.2000
          48      0.5500      0.0300      0.4000
          49      0.3500      0.0300      0.6000
          50      0.0000      0.0300      0.9500
          51      0.6800      0.1000      0.2000
          52      0.4800      0.1000      0.4000
          53      0.2800      0.1000      0.6000
          54      0.0000      0.1000      0.8800
          55      0.3800      0.2000      0.4000
          56      0.1800      0.2000      0.6000
          57      0.0000      0.2000      0.7800
          58      0.0000      0.4000      0.5800

---------------------------------------------------------------------------

     Table                  X          Y        Zbase       dXC        dXO 
       1                  0.000      0.970      0.020      0.010      0.000

   logT                       logR = logRho - 3*logT + 18
          -8.000  -7.750  -7.500  -7.250  -7.000  -6.750  -6.500  -6.250  -6.000  -5.750  -5.500  -5.250  -5.000  -4.750  -4.500  -4.250  -4.000  -3.750  -3.500  -3.250  -3.000  -2.750  -2.500  -2.250  -2.000  -1.750  -1.500  -1.250  -1.000  -0.750  -0.500  -0.250   0.000   0.250   0.500   0.750   1.000

   3.750  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  -3.103  -3.120  -3.137  -3.152  -3.166  -3.178  -3.188  -3.198  -3.207  -3.215  -3.221  -3.224  -3.223  -3.215  -3.196  -3.162  -3.111  -3.043  -2.965  -2.862  -2.720  -2.552  -2.365  -2.161  -1.945  -1.722  -1.497  -1.269
   3.775  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  -3.066  -3.075  -3.086  -3.098  -3.109  -3.121  -3.134  -3.145  -3.153  -3.155  -3.146  -3.127  -3.101  -3.067  -3.021  -2.968  -2.909  -2.841  -2.758  -2.661  -2.553  -2.423  -2.255  -2.064  -1.868  -1.655  -1.415  -1.153
   3.800  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  -3.030  -3.031  -3.035  -3.042  -3.049  -3.058  -3.070  -3.079  -3.084  -3.079  -3.057  -3.021  -2.972  -2.911  -2.837  -2.757  -2.681  -2.600  -2.505  -2.408  -2.326  -2.227  -2.078  -1.906  -1.732  -1.535  -1.297  -1.023
   3.825  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  -3.013  -3.008  -3.006  -3.006  -3.008  -3.010  -3.012  -3.013  -3.011  -3.002  -2.979  -2.941  -2.884  -2.809  -2.711  -2.602  -2.493  -2.382  -2.267  -2.158  -2.078  -1.989  -1.855  -1.701  -1.548  -1.375  -1.164  -0.917
   3.850  30.000  30.000  30.000  30.000  30.000  30.000  30.000  -2.642  -2.717  -2.996  -2.991  -2.986  -2.981  -2.977  -2.973  -2.965  -2.956  -2.947  -2.933  -2.911  -2.874  -2.814  -2.731  -2.616  -2.484  -2.344  -2.201  -2.062  -1.935  -1.838  -1.741  -1.618  -1.482  -1.341  -1.188  -1.019  -0.835
   3.875  30.000  30.000  30.000  30.000  30.000  30.000  30.000  -2.916  -2.942  -2.981  -2.982  -2.978  -2.971  -2.963  -2.953  -2.941  -2.927  -2.908  -2.883  -2.850  -2.803  -2.736  -2.648  -2.531  -2.394  -2.240  -2.079  -1.920  -1.767  -1.631  -1.506  -1.400  -1.287  -1.136  -0.975  -0.833  -0.681
   3.900  30.000  30.000  30.000  30.000  30.000  30.000  30.000  -2.856  -2.888  -2.913  -2.929  -2.936  -2.936  -2.932  -2.924  -2.915  -2.900  -2.875  -2.841  -2.797  -2.739  -2.664  -2.570  -2.453  -2.316  -2.157  -1.985  -1.809  -1.633  -1.458  -1.301  -1.198  -1.095  -0.932  -0.761  -0.617  -0.487
   3.925  30.000  30.000  30.000  30.000  30.000  30.000  30.000  -2.597  -2.661  -2.721  -2.772  -2.811  -2.841  -2.863  -2.876  -2.879  -2.871  -2.851  -2.817  -2.765  -2.695  -2.608  -2.501  -2.373  -2.228  -2.064  -1.888  -1.707  -1.523  -1.336  -1.161  -1.018  -0.881  -0.727  -0.571  -0.426  -0.288
   3.950  30.000  30.000  -1.820  -1.882  -1.958  -2.066  -2.173  -2.274  -2.369  -2.461  -2.545  -2.618  -2.681  -2.733  -2.771  -2.793  -2.799  -2.792  -2.767  -2.717  -2.645  -2.551  -2.436  -2.299  -2.146  -1.979  -1.803  -1.620  -1.433  -1.244  -1.056  -0.869  -0.693  -0.545  -0.402  -0.242  -0.072
   3.975  30.000  30.000  -1.437  -1.530  -1.622  -2.134  -1.844  -1.898  -2.050  -2.151  -2.248  -2.337  -2.418  -2.490  -2.552  -2.602  -2.637  -2.657  -2.656  -2.633  -2.584  -2.504  -2.396  -2.260  -2.103  -1.931  -1.749  -1.560  -1.367  -1.171  -0.974  -0.776  -0.588  -0.425  -0.265  -0.085   0.101
   4.000  -1.068  -1.131  -1.201  -1.275  -1.356  -1.445  -1.539  -1.634  -1.730  -1.828  -1.926  -2.020  -2.109  -2.194  -2.272  -2.345  -2.405  -2.448  -2.472  -2.478  -2.457  -2.399  -2.308  -2.183  -2.032  -1.863  -1.681  -1.492  -1.297  -1.096  -0.895  -0.698  -0.506  -0.324  -0.142   0.051   0.252
   4.025  -1.723  -1.301  -1.067  -1.063  -1.158  -1.219  -1.288  -1.363  -1.445  -1.532  -1.622  -1.710  -1.796  -1.878  -1.955  -2.028  -2.091  -2.138  -2.170  -2.190  -2.187  -2.152  -2.088  -1.994  -1.874  -1.731  -1.568  -1.389  -1.199  -1.001  -0.798  -0.598  -0.400  -0.208  -0.017   0.181   0.383
   4.050  -0.990  -0.986  -0.991  -1.004  -1.025  -1.056  -1.097  -1.148  -1.207  -1.275  -1.348  -1.421  -1.492  -1.560  -1.625  -1.686  -1.740  -1.781  -1.811  -1.834  -1.841  -1.824  -1.786  -1.726  -1.641  -1.529  -1.394  -1.236  -1.061  -0.874  -0.680  -0.483  -0.285  -0.089   0.106   0.300   0.492
   4.075  -0.971  -0.964  -0.961  -0.963  -0.969  -0.980  -0.997  -1.021  -1.051  -1.088  -1.129  -1.174  -1.219  -1.265  -1.310  -1.352  -1.388  -1.414  -1.433  -1.447  -1.449  -1.436  -1.407  -1.364  -1.304  -1.222  -1.121  -0.999  -0.859  -0.704  -0.535  -0.356  -0.169   0.025   0.222   0.423   0.615
   4.100  -0.961  -0.958  -0.956  -0.953  -0.951  -0.948  -0.947  -0.948  -0.951  -0.957  -0.966  -0.978  -0.992  -1.009  -1.025  -1.039  -1.050  -1.055  -1.056  -1.053  -1.044  -1.025  -0.998  -0.964  -0.920  -0.862  -0.791  -0.705  -0.603  -0.482  -0.344  -0.190  -0.022   0.162   0.354   0.546   0.741
   4.125  -0.956  -0.951  -0.945  -0.939  -0.933  -0.926  -0.918  -0.910  -0.902  -0.891  -0.877  -0.859  -0.839  -0.817  -0.795  -0.772  -0.749  -0.727  -0.706  -0.686  -0.664  -0.636  -0.605  -0.573  -0.534  -0.485  -0.427  -0.360  -0.280  -0.185  -0.073   0.053   0.195   0.355   0.527   0.705   0.891
   4.150  -0.955  -0.947  -0.939  -0.932  -0.924  -0.916  -0.907  -0.897  -0.882  -0.861  -0.831  -0.790  -0.740  -0.683  -0.622  -0.561  -0.502  -0.449  -0.401  -0.358  -0.318  -0.277  -0.236  -0.197  -0.156  -0.108  -0.055   0.003   0.069   0.147   0.236   0.338   0.454   0.586   0.732   0.889   1.057
   4.175  -0.956  -0.948  -0.940  -0.932  -0.923  -0.913  -0.902  -0.888  -0.868  -0.841  -0.804  -0.753  -0.690  -0.614  -0.529  -0.437  -0.344  -0.255  -0.172  -0.097  -0.029   0.033   0.089   0.139   0.188   0.239   0.293   0.350   0.412   0.482   0.560   0.648   0.745   0.856   0.977   1.106   1.253
   4.200  -0.956  -0.950  -0.943  -0.935  -0.925  -0.915  -0.901  -0.885  -0.863  -0.834  -0.795  -0.741  -0.672  -0.585  -0.484  -0.369  -0.247  -0.124  -0.005   0.104   0.203   0.290   0.366   0.434   0.497   0.556   0.616   0.677   0.742   0.810   0.884   0.963   1.048   1.140   1.241   1.353   1.475
   4.225  -0.956  -0.950  -0.943  -0.936  -0.926  -0.915  -0.902  -0.885  -0.863  -0.834  -0.794  -0.739  -0.668  -0.576  -0.466  -0.338  -0.198  -0.051   0.096   0.236   0.366   0.483   0.587   0.678   0.759   0.833   0.903   0.972   1.042   1.112   1.185   1.260   1.338   1.420   1.508   1.600   1.705
   4.250  -0.952  -0.947  -0.941  -0.935  -0.926  -0.916  -0.902  -0.887  -0.865  -0.837  -0.798  -0.744  -0.673  -0.580  -0.468  -0.334  -0.184  -0.021   0.147   0.313   0.473   0.620   0.753   0.870   0.975   1.068   1.152   1.233   1.310   1.386   1.461   1.536   1.612   1.689   1.769   1.856   1.949
