C/O enriched -- based on Grevesse & Sauval (1998) solar abundances
    form   version    Tables               X               Zbase           Zfrac_C           Zfrac_N           Zfrac_O          Zfrac_Ne     logRs       min       max     logTs       min       max
       2        38        58          0.030000          0.004000          0.171835          0.050335          0.467356          0.104831        37     -8.00      1.00       138      3.75      8.70

 26 tables with dXC > dXO
         Num        Y           dXC         dXO 
           1      0.9560      0.0100      0.0000
           2      0.9360      0.0300      0.0000
           3      0.8660      0.1000      0.0000
           4      0.7660      0.2000      0.0000
           5      0.5660      0.4000      0.0000
           6      0.3660      0.6000      0.0000
           7      0.0000      0.9660      0.0000
           8      0.9260      0.0300      0.0100
           9      0.8560      0.1000      0.0100
          10      0.7560      0.2000      0.0100
          11      0.5560      0.4000      0.0100
          12      0.3560      0.6000      0.0100
          13      0.0000      0.9560      0.0100
          14      0.8360      0.1000      0.0300
          15      0.7360      0.2000      0.0300
          16      0.5360      0.4000      0.0300
          17      0.3360      0.6000      0.0300
          18      0.0000      0.9360      0.0300
          19      0.6660      0.2000      0.1000
          20      0.4660      0.4000      0.1000
          21      0.2660      0.6000      0.1000
          22      0.0000      0.8660      0.1000
          23      0.3660      0.4000      0.2000
          24      0.1660      0.6000      0.2000
          25      0.0000      0.7660      0.2000
          26      0.0000      0.5660      0.4000

  6 tables with dXC == dXO
         Num        Y           dXC         dXO 
          27      0.9660      0.0000      0.0000
          28      0.9460      0.0100      0.0100
          29      0.9060      0.0300      0.0300
          30      0.7660      0.1000      0.1000
          31      0.5660      0.2000      0.2000
          32      0.1660      0.4000      0.4000

 26 tables with dXC < dXO
         Num        Y           dXC         dXO 
          33      0.9560      0.0000      0.0100
          34      0.9360      0.0000      0.0300
          35      0.8660      0.0000      0.1000
          36      0.7660      0.0000      0.2000
          37      0.5660      0.0000      0.4000
          38      0.3660      0.0000      0.6000
          39      0.0000      0.0000      0.9660
          40      0.9260      0.0100      0.0300
          41      0.8560      0.0100      0.1000
          42      0.7560      0.0100      0.2000
          43      0.5560      0.0100      0.4000
          44      0.3560      0.0100      0.6000
          45      0.0000      0.0100      0.9560
          46      0.8360      0.0300      0.1000
          47      0.7360      0.0300      0.2000
          48      0.5360      0.0300      0.4000
          49      0.3360      0.0300      0.6000
          50      0.0000      0.0300      0.9360
          51      0.6660      0.1000      0.2000
          52      0.4660      0.1000      0.4000
          53      0.2660      0.1000      0.6000
          54      0.0000      0.1000      0.8660
          55      0.3660      0.2000      0.4000
          56      0.1660      0.2000      0.6000
          57      0.0000      0.2000      0.7660
          58      0.0000      0.4000      0.5660

---------------------------------------------------------------------------

     Table                  X          Y        Zbase       dXC        dXO 
       1                  0.030      0.956      0.004      0.010      0.000

   logT                       logR = logRho - 3*logT + 18
          -8.000  -7.750  -7.500  -7.250  -7.000  -6.750  -6.500  -6.250  -6.000  -5.750  -5.500  -5.250  -5.000  -4.750  -4.500  -4.250  -4.000  -3.750  -3.500  -3.250  -3.000  -2.750  -2.500  -2.250  -2.000  -1.750  -1.500  -1.250  -1.000  -0.750  -0.500  -0.250   0.000   0.250   0.500   0.750   1.000

   3.750  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  -2.525  -2.614  -2.707  -2.796  -2.881  -2.959  -3.029  -3.088  -3.132  -3.161  -3.173  -3.166  -3.137  -3.089  -3.024  -2.943  -2.849  -2.745  -2.642  -2.526  -2.381  -2.224  -2.069  -1.906  -1.730  -1.542
   3.775  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  -2.318  -2.398  -2.485  -2.573  -2.659  -2.739  -2.812  -2.874  -2.921  -2.950  -2.959  -2.948  -2.914  -2.862  -2.796  -2.717  -2.622  -2.520  -2.426  -2.320  -2.184  -2.038  -1.896  -1.748  -1.587  -1.417
   3.800  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  -2.103  -2.164  -2.235  -2.310  -2.386  -2.460  -2.528  -2.586  -2.629  -2.656  -2.661  -2.646  -2.609  -2.555  -2.490  -2.413  -2.320  -2.222  -2.135  -2.040  -1.916  -1.783  -1.655  -1.522  -1.379  -1.228
   3.825  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  -1.952  -1.985  -2.026  -2.073  -2.125  -2.178  -2.230  -2.275  -2.310  -2.332  -2.336  -2.322  -2.287  -2.236  -2.174  -2.099  -2.012  -1.919  -1.837  -1.747  -1.635  -1.515  -1.395  -1.272  -1.146  -1.010
   3.850  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  -1.857  -1.861  -1.870  -1.884  -1.905  -1.929  -1.955  -1.979  -1.997  -2.006  -2.003  -1.987  -1.954  -1.907  -1.847  -1.776  -1.695  -1.610  -1.530  -1.445  -1.344  -1.235  -1.123  -1.007  -0.887  -0.762
   3.875  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  -1.816  -1.801  -1.786  -1.773  -1.761  -1.750  -1.740  -1.729  -1.715  -1.697  -1.674  -1.645  -1.606  -1.559  -1.502  -1.437  -1.365  -1.289  -1.214  -1.133  -1.042  -0.945  -0.842  -0.735  -0.626  -0.511
   3.900  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  -1.820  -1.844  -1.807  -1.779  -1.748  -1.711  -1.670  -1.625  -1.576  -1.526  -1.474  -1.423  -1.372  -1.321  -1.270  -1.217  -1.160  -1.099  -1.034  -0.965  -0.893  -0.818  -0.736  -0.649  -0.555  -0.457  -0.355  -0.249
   3.925  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  -1.853  -1.847  -1.812  -1.781  -1.740  -1.689  -1.626  -1.554  -1.473  -1.387  -1.298  -1.209  -1.124  -1.044  -0.970  -0.900  -0.834  -0.770  -0.705  -0.640  -0.573  -0.503  -0.429  -0.350  -0.265  -0.175  -0.083   0.015
   3.950  30.000  30.000  -1.002  -1.383  -2.321  -1.884  -1.763  -1.775  -1.811  -1.821  -1.820  -1.807  -1.781  -1.740  -1.683  -1.608  -1.518  -1.412  -1.297  -1.174  -1.050  -0.929  -0.815  -0.712  -0.619  -0.537  -0.462  -0.392  -0.326  -0.261  -0.195  -0.125  -0.052   0.025   0.107   0.193   0.283
   3.975  30.000  30.000  -1.275  -1.395  -1.602  -1.601  -1.622  -1.666  -1.708  -1.738  -1.756  -1.762  -1.751  -1.723  -1.674  -1.602  -1.509  -1.393  -1.259  -1.111  -0.956  -0.801  -0.652  -0.515  -0.391  -0.284  -0.189  -0.106  -0.031   0.038   0.104   0.171   0.239   0.311   0.386   0.463   0.546
   4.000  -2.083  -1.572  -1.261  -1.187  -1.241  -1.339  -1.453  -1.518  -1.567  -1.614  -1.651  -1.676  -1.684  -1.673  -1.640  -1.580  -1.493  -1.377  -1.238  -1.076  -0.901  -0.720  -0.540  -0.371  -0.215  -0.079   0.041   0.144   0.233   0.311   0.382   0.451   0.518   0.586   0.656   0.730   0.807
   4.025  -1.739  -1.347  -1.110  -1.053  -1.097  -1.176  -1.272  -1.335  -1.388  -1.443  -1.491  -1.529  -1.554  -1.560  -1.546  -1.504  -1.436  -1.335  -1.206  -1.049  -0.871  -0.679  -0.481  -0.288  -0.103   0.063   0.213   0.341   0.452   0.547   0.630   0.707   0.777   0.846   0.914   0.982   1.055
   4.050  -0.939  -0.951  -0.970  -0.995  -1.026  -1.064  -1.108  -1.157  -1.208  -1.260  -1.310  -1.354  -1.387  -1.406  -1.406  -1.383  -1.334  -1.253  -1.143  -1.002  -0.835  -0.645  -0.443  -0.236  -0.032   0.160   0.336   0.491   0.627   0.743   0.844   0.933   1.012   1.084   1.154   1.223   1.292
   4.075  -0.867  -0.901  -0.928  -0.945  -0.960  -0.977  -0.999  -1.028  -1.062  -1.098  -1.133  -1.165  -1.191  -1.208  -1.211  -1.197  -1.162  -1.101  -1.014  -0.897  -0.754  -0.585  -0.397  -0.196   0.010   0.213   0.408   0.587   0.749   0.890   1.014   1.120   1.212   1.294   1.368   1.440   1.509
   4.100  -0.937  -0.929  -0.923  -0.920  -0.920  -0.923  -0.929  -0.938  -0.951  -0.965  -0.980  -0.993  -1.002  -1.006  -1.001  -0.986  -0.956  -0.908  -0.840  -0.748  -0.632  -0.490  -0.327  -0.144   0.051   0.254   0.457   0.652   0.835   1.000   1.148   1.273   1.382   1.475   1.558   1.636   1.707
   4.125  -0.936  -0.929  -0.922  -0.916  -0.911  -0.906  -0.902  -0.899  -0.896  -0.892  -0.885  -0.875  -0.859  -0.837  -0.809  -0.774  -0.731  -0.680  -0.617  -0.541  -0.447  -0.333  -0.200  -0.046   0.125   0.311   0.505   0.701   0.893   1.075   1.242   1.388   1.515   1.625   1.721   1.809   1.886
   4.150  -0.936  -0.932  -0.927  -0.922  -0.915  -0.907  -0.898  -0.887  -0.872  -0.854  -0.829  -0.796  -0.755  -0.705  -0.648  -0.587  -0.521  -0.456  -0.386  -0.314  -0.233  -0.141  -0.035   0.090   0.232   0.394   0.569   0.756   0.947   1.136   1.316   1.478   1.624   1.751   1.862   1.960   2.045
