C/O enriched -- based on Grevesse & Noels (1993) solar abundances
    form   version    Tables               X               Zbase           Zfrac_C           Zfrac_N           Zfrac_O          Zfrac_Ne     logRs       min       max     logTs       min       max
       2        38        58          0.100000          0.001000          0.173285          0.053152          0.482273          0.098668        37     -8.00      1.00       138      3.75      8.70

 26 tables with dXC > dXO
         Num        Y           dXC         dXO 
           1      0.8890      0.0100      0.0000
           2      0.8690      0.0300      0.0000
           3      0.7990      0.1000      0.0000
           4      0.6990      0.2000      0.0000
           5      0.4990      0.4000      0.0000
           6      0.2990      0.6000      0.0000
           7      0.0000      0.8990      0.0000
           8      0.8590      0.0300      0.0100
           9      0.7890      0.1000      0.0100
          10      0.6890      0.2000      0.0100
          11      0.4890      0.4000      0.0100
          12      0.2890      0.6000      0.0100
          13      0.0000      0.8890      0.0100
          14      0.7690      0.1000      0.0300
          15      0.6690      0.2000      0.0300
          16      0.4690      0.4000      0.0300
          17      0.2690      0.6000      0.0300
          18      0.0000      0.8690      0.0300
          19      0.5990      0.2000      0.1000
          20      0.3990      0.4000      0.1000
          21      0.1990      0.6000      0.1000
          22      0.0000      0.7990      0.1000
          23      0.2990      0.4000      0.2000
          24      0.0990      0.6000      0.2000
          25      0.0000      0.6990      0.2000
          26      0.0000      0.4990      0.4000

  6 tables with dXC == dXO
         Num        Y           dXC         dXO 
          27      0.8990      0.0000      0.0000
          28      0.8790      0.0100      0.0100
          29      0.8390      0.0300      0.0300
          30      0.6990      0.1000      0.1000
          31      0.4990      0.2000      0.2000
          32      0.0990      0.4000      0.4000

 26 tables with dXC < dXO
         Num        Y           dXC         dXO 
          33      0.8890      0.0000      0.0100
          34      0.8690      0.0000      0.0300
          35      0.7990      0.0000      0.1000
          36      0.6990      0.0000      0.2000
          37      0.4990      0.0000      0.4000
          38      0.2990      0.0000      0.6000
          39      0.0000      0.0000      0.8990
          40      0.8590      0.0100      0.0300
          41      0.7890      0.0100      0.1000
          42      0.6890      0.0100      0.2000
          43      0.4890      0.0100      0.4000
          44      0.2890      0.0100      0.6000
          45      0.0000      0.0100      0.8890
          46      0.7690      0.0300      0.1000
          47      0.6690      0.0300      0.2000
          48      0.4690      0.0300      0.4000
          49      0.2690      0.0300      0.6000
          50      0.0000      0.0300      0.8690
          51      0.5990      0.1000      0.2000
          52      0.3990      0.1000      0.4000
          53      0.1990      0.1000      0.6000
          54      0.0000      0.1000      0.7990
          55      0.2990      0.2000      0.4000
          56      0.0990      0.2000      0.6000
          57      0.0000      0.2000      0.6990
          58      0.0000      0.4000      0.4990

---------------------------------------------------------------------------

     Table                  X          Y        Zbase       dXC        dXO 
       1                  0.100      0.889      0.001      0.010      0.000

   logT                       logR = logRho - 3*logT + 18
          -8.000  -7.750  -7.500  -7.250  -7.000  -6.750  -6.500  -6.250  -6.000  -5.750  -5.500  -5.250  -5.000  -4.750  -4.500  -4.250  -4.000  -3.750  -3.500  -3.250  -3.000  -2.750  -2.500  -2.250  -2.000  -1.750  -1.500  -1.250  -1.000  -0.750  -0.500  -0.250   0.000   0.250   0.500   0.750   1.000

   3.750  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  -2.461  -2.552  -2.643  -2.725  -2.796  -2.852  -2.889  -2.904  -2.895  -2.863  -2.809  -2.738  -2.654  -2.561  -2.462  -2.358  -2.252  -2.139  -2.017  -1.891  -1.766  -1.638  -1.504  -1.366
   3.775  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  -2.218  -2.305  -2.394  -2.474  -2.543  -2.596  -2.632  -2.647  -2.637  -2.606  -2.554  -2.485  -2.404  -2.313  -2.216  -2.115  -2.011  -1.903  -1.785  -1.663  -1.543  -1.421  -1.294  -1.162
   3.800  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  -1.925  -1.999  -2.077  -2.149  -2.209  -2.256  -2.287  -2.300  -2.289  -2.259  -2.210  -2.145  -2.069  -1.983  -1.891  -1.794  -1.696  -1.593  -1.481  -1.366  -1.253  -1.137  -1.017  -0.893
   3.825  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  -1.653  -1.704  -1.763  -1.817  -1.865  -1.902  -1.926  -1.935  -1.924  -1.896  -1.851  -1.794  -1.724  -1.646  -1.561  -1.471  -1.380  -1.283  -1.178  -1.069  -0.961  -0.852  -0.739  -0.622
   3.850  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  -1.428  -1.450  -1.480  -1.510  -1.536  -1.556  -1.568  -1.568  -1.553  -1.525  -1.485  -1.434  -1.372  -1.301  -1.225  -1.144  -1.060  -0.971  -0.874  -0.772  -0.670  -0.566  -0.459  -0.349
   3.875  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  -1.281  -1.270  -1.261  -1.253  -1.244  -1.234  -1.221  -1.204  -1.179  -1.148  -1.109  -1.063  -1.008  -0.946  -0.879  -0.808  -0.732  -0.652  -0.564  -0.473  -0.378  -0.281  -0.182  -0.080
   3.900  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  -1.376  -1.381  -1.268  -1.233  -1.191  -1.146  -1.098  -1.049  -1.000  -0.953  -0.909  -0.866  -0.826  -0.785  -0.742  -0.696  -0.646  -0.591  -0.532  -0.469  -0.402  -0.330  -0.254  -0.173  -0.086   0.003   0.094   0.187
   3.925  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  30.000  -1.352  -1.326  -1.262  -1.211  -1.149  -1.077  -0.997  -0.911  -0.824  -0.738  -0.656  -0.581  -0.514  -0.453  -0.398  -0.346  -0.294  -0.242  -0.188  -0.132  -0.072  -0.009   0.058   0.130   0.207   0.287   0.368   0.454
   3.950  30.000  30.000  -1.191  -1.203  -1.213  -1.351  -1.360  -1.362  -1.356  -1.339  -1.311  -1.269  -1.212  -1.137  -1.048  -0.943  -0.827  -0.705  -0.581  -0.462  -0.350  -0.251  -0.164  -0.089  -0.024   0.035   0.090   0.142   0.195   0.249   0.306   0.366   0.429   0.496   0.567   0.642   0.719
   3.975  30.000  30.000  -1.164  -1.199  -1.226  -1.283  -1.304  -1.320  -1.326  -1.323  -1.305  -1.272  -1.219  -1.144  -1.049  -0.931  -0.796  -0.647  -0.492  -0.338  -0.190  -0.056   0.064   0.166   0.254   0.328   0.393   0.451   0.505   0.557   0.610   0.664   0.721   0.780   0.843   0.908   0.979
   4.000  -1.012  -1.048  -1.084  -1.121  -1.158  -1.193  -1.225  -1.252  -1.272  -1.282  -1.278  -1.257  -1.215  -1.148  -1.056  -0.935  -0.791  -0.626  -0.450  -0.267  -0.088   0.080   0.234   0.367   0.482   0.578   0.659   0.727   0.788   0.843   0.896   0.948   1.000   1.054   1.110   1.170   1.233
   4.025  -0.931  -0.957  -0.987  -1.019  -1.054  -1.089  -1.123  -1.155  -1.182  -1.202  -1.209  -1.202  -1.174  -1.121  -1.042  -0.931  -0.793  -0.628  -0.444  -0.246  -0.045   0.151   0.335   0.500   0.646   0.769   0.873   0.960   1.034   1.098   1.155   1.208   1.260   1.311   1.363   1.418   1.476
   4.050  -0.876  -0.890  -0.909  -0.932  -0.959  -0.989  -1.019  -1.051  -1.080  -1.103  -1.118  -1.120  -1.105  -1.067  -1.003  -0.908  -0.783  -0.627  -0.447  -0.245  -0.034   0.180   0.388   0.580   0.756   0.908   1.039   1.148   1.241   1.318   1.384   1.444   1.498   1.549   1.601   1.655   1.710
   4.075  -0.864  -0.867  -0.873  -0.884  -0.898  -0.915  -0.935  -0.957  -0.979  -0.997  -1.010  -1.012  -1.000  -0.969  -0.916  -0.836  -0.729  -0.592  -0.429  -0.240  -0.035   0.181   0.399   0.610   0.809   0.988   1.148   1.285   1.401   1.497   1.578   1.648   1.709   1.765   1.818   1.873   1.928
   4.100  -0.870  -0.864  -0.860  -0.859  -0.861  -0.866  -0.873  -0.883  -0.893  -0.901  -0.905  -0.900  -0.885  -0.854  -0.806  -0.737  -0.646  -0.528  -0.385  -0.216  -0.027   0.179   0.396   0.615   0.829   1.031   1.216   1.379   1.521   1.639   1.739   1.823   1.895   1.959   2.017   2.075   2.132
   4.125  -0.870  -0.864  -0.859  -0.855  -0.851  -0.849  -0.847  -0.847  -0.844  -0.839  -0.828  -0.809  -0.780  -0.739  -0.683  -0.613  -0.526  -0.420  -0.294  -0.147   0.020   0.207   0.408   0.620   0.835   1.046   1.249   1.434   1.601   1.743   1.865   1.968   2.055   2.130   2.196   2.261   2.320
   4.150  -0.871  -0.868  -0.864  -0.860  -0.854  -0.848  -0.840  -0.831  -0.818  -0.801  -0.776  -0.741  -0.696  -0.639  -0.570  -0.489  -0.398  -0.295  -0.179  -0.049   0.097   0.261   0.441   0.638   0.844   1.056   1.266   1.467   1.653   1.818   1.963   2.086   2.190   2.279   2.357   2.429   2.494
   4.175  -0.871  -0.868  -0.865  -0.860  -0.854  -0.848  -0.839  -0.827  -0.811  -0.788  -0.756  -0.711  -0.654  -0.580  -0.493  -0.394  -0.286  -0.171  -0.050   0.077   0.213   0.359   0.519   0.694   0.882   1.082   1.287   1.491   1.688   1.870   2.035   2.178   2.302   2.408   2.500   2.583   2.653
