C/O enriched -- based on Grevesse & Noels (1993) solar abundances
    form   version    Tables               X               Zbase           Zfrac_C           Zfrac_N           Zfrac_O          Zfrac_Ne     logRs       min       max     logTs       min       max
       2        38        30          0.700000          0.010000          0.173285          0.053152          0.482273          0.098668        37     -8.00      1.00       138      3.75      8.70

 13 tables with dXC > dXO
         Num        Y           dXC         dXO 
           1      0.2800      0.0100      0.0000
           2      0.2600      0.0300      0.0000
           3      0.1900      0.1000      0.0000
           4      0.0900      0.2000      0.0000
           5      0.0000      0.2900      0.0000
           6      0.2500      0.0300      0.0100
           7      0.1800      0.1000      0.0100
           8      0.0800      0.2000      0.0100
           9      0.0000      0.2800      0.0100
          10      0.1600      0.1000      0.0300
          11      0.0600      0.2000      0.0300
          12      0.0000      0.2600      0.0300
          13      0.0000      0.1900      0.1000

  4 tables with dXC == dXO
         Num        Y           dXC         dXO 
          14      0.2900      0.0000      0.0000
          15      0.2700      0.0100      0.0100
          16      0.2300      0.0300      0.0300
          17      0.0900      0.1000      0.1000

 13 tables with dXC < dXO
         Num        Y           dXC         dXO 
          18      0.2800      0.0000      0.0100
          19      0.2600      0.0000      0.0300
          20      0.1900      0.0000      0.1000
          21      0.0900      0.0000      0.2000
          22      0.0000      0.0000      0.2900
          23      0.2500      0.0100      0.0300
          24      0.1800      0.0100      0.1000
          25      0.0800      0.0100      0.2000
          26      0.0000      0.0100      0.2800
          27      0.1600      0.0300      0.1000
          28      0.0600      0.0300      0.2000
          29      0.0000      0.0300      0.2600
          30      0.0000      0.1000      0.1900

---------------------------------------------------------------------------

     Table                  X          Y        Zbase       dXC        dXO 
       1                  0.700      0.280      0.010      0.010      0.000

   logT                       logR = logRho - 3*logT + 18
          -8.000  -7.750  -7.500  -7.250  -7.000  -6.750  -6.500  -6.250  -6.000  -5.750  -5.500  -5.250  -5.000  -4.750  -4.500  -4.250  -4.000  -3.750  -3.500  -3.250  -3.000  -2.750  -2.500  -2.250  -2.000  -1.750  -1.500  -1.250  -1.000  -0.750  -0.500  -0.250   0.000   0.250   0.500   0.750   1.000

   3.750  -0.736  -0.802  -0.878  -0.962  -1.054  -1.152  -1.254  -1.358  -1.463  -1.569  -1.673  -1.775  -1.871  -1.961  -2.039  -2.101  -2.144  -2.163  -2.157  -2.125  -2.073  -2.004  -1.920  -1.823  -1.720  -1.616  -1.508  -1.390  -1.265  -1.133  -0.996  -0.856  -0.709  -0.553  -0.389  -0.217  -0.037
   3.775  -0.644  -0.683  -0.733  -0.793  -0.863  -0.943  -1.031  -1.124  -1.221  -1.319  -1.418  -1.516  -1.608  -1.692  -1.765  -1.823  -1.864  -1.881  -1.875  -1.844  -1.794  -1.729  -1.649  -1.556  -1.455  -1.356  -1.253  -1.139  -1.019  -0.895  -0.767  -0.637  -0.501  -0.357  -0.207  -0.051   0.112
   3.800  -0.564  -0.577  -0.601  -0.634  -0.678  -0.734  -0.798  -0.870  -0.947  -1.029  -1.112  -1.196  -1.276  -1.348  -1.410  -1.460  -1.494  -1.507  -1.500  -1.471  -1.424  -1.364  -1.291  -1.203  -1.108  -1.016  -0.919  -0.812  -0.699  -0.584  -0.466  -0.347  -0.223  -0.092   0.044   0.184   0.328
   3.825  -0.538  -0.540  -0.547  -0.560  -0.578  -0.603  -0.635  -0.673  -0.718  -0.771  -0.828  -0.889  -0.948  -1.003  -1.051  -1.090  -1.115  -1.123  -1.115  -1.088  -1.047  -0.992  -0.926  -0.847  -0.761  -0.676  -0.586  -0.486  -0.380  -0.272  -0.161  -0.049   0.066   0.188   0.313   0.438   0.569
   3.850  -0.538  -0.536  -0.534  -0.532  -0.530  -0.529  -0.530  -0.536  -0.547  -0.567  -0.592  -0.622  -0.653  -0.683  -0.710  -0.731  -0.743  -0.742  -0.729  -0.704  -0.666  -0.616  -0.556  -0.487  -0.411  -0.334  -0.252  -0.160  -0.062   0.039   0.144   0.249   0.358   0.471   0.589   0.711   0.836
   3.875  -0.537  -0.532  -0.526  -0.518  -0.508  -0.496  -0.482  -0.468  -0.455  -0.443  -0.433  -0.425  -0.417  -0.410  -0.402  -0.394  -0.382  -0.366  -0.343  -0.314  -0.278  -0.232  -0.179  -0.120  -0.054   0.014   0.088   0.170   0.258   0.350   0.446   0.544   0.645   0.749   0.858   0.971   1.088
   3.900  -0.539  -0.534  -0.527  -0.519  -0.507  -0.490  -0.469  -0.443  -0.411  -0.373  -0.330  -0.284  -0.236  -0.188  -0.141  -0.097  -0.056  -0.017   0.021   0.059   0.099   0.143   0.192   0.244   0.300   0.362   0.428   0.499   0.576   0.659   0.746   0.835   0.928   1.024   1.124   1.229   1.337
   3.925  -0.539  -0.536  -0.530  -0.523  -0.512  -0.495  -0.471  -0.438  -0.395  -0.341  -0.276  -0.202  -0.120  -0.035   0.051   0.134   0.212   0.281   0.344   0.400   0.451   0.501   0.550   0.599   0.650   0.705   0.763   0.826   0.893   0.966   1.043   1.124   1.208   1.297   1.389   1.484   1.585
   3.950  -0.538  -0.536  -0.532  -0.528  -0.519  -0.504  -0.481  -0.447  -0.399  -0.336  -0.257  -0.162  -0.054   0.063   0.185   0.305   0.421   0.525   0.619   0.698   0.768   0.829   0.883   0.935   0.985   1.036   1.088   1.144   1.204   1.268   1.336   1.407   1.483   1.563   1.648   1.738   1.832
   3.975  -0.530  -0.530  -0.528  -0.525  -0.519  -0.507  -0.486  -0.454  -0.407  -0.343  -0.259  -0.154  -0.031   0.108   0.257   0.409   0.560   0.700   0.827   0.938   1.033   1.114   1.182   1.242   1.296   1.348   1.398   1.450   1.503   1.560   1.620   1.683   1.751   1.823   1.901   1.982   2.070
   4.000  -0.520  -0.521  -0.520  -0.519  -0.515  -0.506  -0.488  -0.460  -0.418  -0.356  -0.273  -0.164  -0.034   0.118   0.286   0.463   0.643   0.815   0.976   1.119   1.245   1.350   1.438   1.513   1.577   1.634   1.686   1.736   1.786   1.838   1.892   1.949   2.010   2.075   2.145   2.221   2.302
   4.025  -0.509  -0.510  -0.510  -0.509  -0.507  -0.500  -0.485  -0.460  -0.421  -0.363  -0.283  -0.177  -0.047   0.110   0.285   0.476   0.674   0.871   1.060   1.233   1.389   1.523   1.638   1.734   1.814   1.882   1.942   1.996   2.046   2.097   2.148   2.201   2.257   2.316   2.381   2.449   2.524
   4.050  -0.498  -0.499  -0.498  -0.498  -0.496  -0.490  -0.477  -0.456  -0.420  -0.367  -0.292  -0.191  -0.065   0.089   0.266   0.463   0.672   0.885   1.095   1.295   1.480   1.643   1.786   1.907   2.009   2.093   2.165   2.227   2.282   2.334   2.385   2.437   2.490   2.546   2.605   2.669   2.737
   4.075  -0.490  -0.488  -0.487  -0.486  -0.484  -0.478  -0.467  -0.447  -0.415  -0.365  -0.295  -0.199  -0.078   0.071   0.244   0.439   0.650   0.870   1.093   1.311   1.518   1.708   1.879   2.027   2.154   2.260   2.349   2.424   2.488   2.547   2.601   2.654   2.706   2.760   2.817   2.877   2.941
   4.100  -0.483  -0.480  -0.477  -0.475  -0.472  -0.466  -0.455  -0.437  -0.407  -0.360  -0.295  -0.204  -0.089   0.053   0.219   0.409   0.617   0.838   1.066   1.296   1.520   1.732   1.929   2.103   2.257   2.387   2.497   2.588   2.666   2.734   2.795   2.852   2.907   2.961   3.016   3.074   3.135
   4.125  -0.480  -0.476  -0.472  -0.468  -0.464  -0.457  -0.445  -0.427  -0.399  -0.355  -0.293  -0.207  -0.098   0.038   0.198   0.381   0.584   0.802   1.030   1.265   1.499   1.726   1.942   2.141   2.320   2.474   2.608   2.720   2.816   2.896   2.967   3.030   3.090   3.147   3.203   3.262   3.322
   4.150  -0.479  -0.474  -0.469  -0.464  -0.458  -0.450  -0.437  -0.419  -0.391  -0.349  -0.290  -0.209  -0.105   0.025   0.178   0.355   0.551   0.764   0.989   1.224   1.463   1.700   1.931   2.149   2.351   2.530   2.688   2.823   2.938   3.035   3.117   3.190   3.256   3.318   3.378   3.439   3.500
   4.175  -0.479  -0.473  -0.467  -0.461  -0.454  -0.445  -0.431  -0.413  -0.385  -0.344  -0.287  -0.209  -0.110   0.015   0.163   0.334   0.525   0.733   0.955   1.187   1.426   1.668   1.907   2.139   2.358   2.559   2.740   2.898   3.034   3.149   3.247   3.332   3.408   3.477   3.542   3.607   3.671
   4.200  -0.479  -0.473  -0.466  -0.460  -0.452  -0.442  -0.428  -0.408  -0.380  -0.340  -0.285  -0.210  -0.114   0.007   0.150   0.316   0.502   0.706   0.923   1.153   1.390   1.633   1.876   2.117   2.349   2.568   2.770   2.950   3.109   3.243   3.359   3.458   3.545   3.623   3.695   3.766   3.833
   4.225  -0.480  -0.473  -0.466  -0.459  -0.450  -0.440  -0.425  -0.406  -0.378  -0.338  -0.285  -0.212  -0.120  -0.003   0.136   0.299   0.481   0.682   0.898   1.125   1.361   1.603   1.848   2.093   2.333   2.565   2.784   2.984   3.164   3.319   3.454   3.569   3.670   3.759   3.839   3.917   3.990
   4.250  -0.479  -0.473  -0.466  -0.459  -0.449  -0.438  -0.423  -0.403  -0.375  -0.337  -0.285  -0.215  -0.125  -0.012   0.123   0.283   0.463   0.662   0.876   1.102   1.337   1.578   1.823   2.070   2.315   2.556   2.787   3.005   3.204   3.380   3.534   3.667   3.783   3.884   3.975   4.061   4.139
   4.275  -0.477  -0.471  -0.464  -0.457  -0.447  -0.435  -0.420  -0.400  -0.373  -0.335  -0.284  -0.217  -0.130  -0.021   0.111   0.268   0.446   0.644   0.859   1.086   1.322   1.563   1.808   2.055   2.302   2.549   2.789   3.020   3.235   3.429   3.602   3.753   3.885   4.000   4.102   4.196   4.281
   4.300  -0.473  -0.468  -0.461  -0.453  -0.444  -0.432  -0.416  -0.396  -0.369  -0.332  -0.283  -0.217  -0.133  -0.027   0.101   0.255   0.431   0.630   0.845   1.074   1.311   1.553   1.799   2.047   2.295   2.545   2.792   3.032   3.260   3.470   3.660   3.828   3.977   4.107   4.221   4.324   4.415
   4.325  -0.467  -0.462  -0.456  -0.449  -0.439  -0.426  -0.411  -0.391  -0.364  -0.328  -0.280  -0.217  -0.136  -0.033   0.092   0.244   0.419   0.617   0.833   1.063   1.303   1.548   1.797   2.047   2.298   2.550   2.801   3.048   3.286   3.508   3.713   3.896   4.061   4.205   4.332   4.444   4.541
   4.350  -0.459  -0.456  -0.450  -0.443  -0.433  -0.420  -0.403  -0.383  -0.356  -0.321  -0.275  -0.214  -0.135  -0.035   0.088   0.237   0.411   0.609   0.825   1.057   1.300   1.548   1.800   2.053   2.307   2.562   2.816   3.068   3.312   3.544   3.762   3.959   4.137   4.295   4.434   4.555   4.658
   4.375  -0.452  -0.448  -0.443  -0.435  -0.425  -0.411  -0.394  -0.373  -0.345  -0.310  -0.264  -0.205  -0.129  -0.031   0.090   0.238   0.411   0.608   0.825   1.057   1.301   1.551   1.807   2.063   2.321   2.579   2.837   3.093   3.344   3.584   3.810   4.019   4.209   4.378   4.527   4.658   4.768
