C/O enriched -- based on Grevesse & Sauval (1998) solar abundances
    form   version    Tables               X               Zbase           Zfrac_C           Zfrac_N           Zfrac_O          Zfrac_Ne     logRs       min       max     logTs       min       max
       2        38        58          0.030000          0.100000          0.171835          0.050335          0.467356          0.104831        37     -8.00      1.00       138      3.75      8.70

 26 tables with dXC > dXO
         Num        Y           dXC         dXO 
           1      0.8600      0.0100      0.0000
           2      0.8400      0.0300      0.0000
           3      0.7700      0.1000      0.0000
           4      0.6700      0.2000      0.0000
           5      0.4700      0.4000      0.0000
           6      0.2700      0.6000      0.0000
           7      0.0000      0.8700      0.0000
           8      0.8300      0.0300      0.0100
           9      0.7600      0.1000      0.0100
          10      0.6600      0.2000      0.0100
          11      0.4600      0.4000      0.0100
          12      0.2600      0.6000      0.0100
          13      0.0000      0.8600      0.0100
          14      0.7400      0.1000      0.0300
          15      0.6400      0.2000      0.0300
          16      0.4400      0.4000      0.0300
          17      0.2400      0.6000      0.0300
          18      0.0000      0.8400      0.0300
          19      0.5700      0.2000      0.1000
          20      0.3700      0.4000      0.1000
          21      0.1700      0.6000      0.1000
          22      0.0000      0.7700      0.1000
          23      0.2700      0.4000      0.2000
          24      0.0700      0.6000      0.2000
          25      0.0000      0.6700      0.2000
          26      0.0000      0.4700      0.4000

  6 tables with dXC == dXO
         Num        Y           dXC         dXO 
          27      0.8700      0.0000      0.0000
          28      0.8500      0.0100      0.0100
          29      0.8100      0.0300      0.0300
          30      0.6700      0.1000      0.1000
          31      0.4700      0.2000      0.2000
          32      0.0700      0.4000      0.4000

 26 tables with dXC < dXO
         Num        Y           dXC         dXO 
          33      0.8600      0.0000      0.0100
          34      0.8400      0.0000      0.0300
          35      0.7700      0.0000      0.1000
          36      0.6700      0.0000      0.2000
          37      0.4700      0.0000      0.4000
          38      0.2700      0.0000      0.6000
          39      0.0000      0.0000      0.8700
          40      0.8300      0.0100      0.0300
          41      0.7600      0.0100      0.1000
          42      0.6600      0.0100      0.2000
          43      0.4600      0.0100      0.4000
          44      0.2600      0.0100      0.6000
          45      0.0000      0.0100      0.8600
          46      0.7400      0.0300      0.1000
          47      0.6400      0.0300      0.2000
          48      0.4400      0.0300      0.4000
          49      0.2400      0.0300      0.6000
          50      0.0000      0.0300      0.8400
          51      0.5700      0.1000      0.2000
          52      0.3700      0.1000      0.4000
          53      0.1700      0.1000      0.6000
          54      0.0000      0.1000      0.7700
          55      0.2700      0.2000      0.4000
          56      0.0700      0.2000      0.6000
          57      0.0000      0.2000      0.6700
          58      0.0000      0.4000      0.4700

---------------------------------------------------------------------------

     Table                  X          Y        Zbase       dXC        dXO 
       1                  0.030      0.860      0.100      0.010      0.000

   logT                       logR = logRho - 3*logT + 18
          -8.000  -7.750  -7.500  -7.250  -7.000  -6.750  -6.500  -6.250  -6.000  -5.750  -5.500  -5.250  -5.000  -4.750  -4.500  -4.250  -4.000  -3.750  -3.500  -3.250  -3.000  -2.750  -2.500  -2.250  -2.000  -1.750  -1.500  -1.250  -1.000  -0.750  -0.500  -0.250   0.000   0.250   0.500   0.750   1.000

   3.750  30.000  30.000  30.000  30.000  30.000  -1.968  -2.022  -2.087  -2.157  -2.233  -2.311  -2.389  -2.464  -2.533  -2.594  -2.645  -2.685  -2.712  -2.725  -2.724  -2.705  -2.663  -2.597  -2.506  -2.394  -2.268  -2.117  -1.927  -1.716  -1.498  -1.270  -1.022  -0.790  -0.612  -0.459  -0.314  -0.182
   3.775  30.000  30.000  30.000  30.000  30.000  -1.877  -1.911  -1.953  -2.003  -2.061  -2.126  -2.198  -2.273  -2.345  -2.413  -2.474  -2.523  -2.557  -2.573  -2.572  -2.549  -2.498  -2.427  -2.340  -2.236  -2.114  -1.974  -1.819  -1.644  -1.440  -1.220  -0.983  -0.749  -0.537  -0.353  -0.210  -0.104
   3.800  30.000  30.000  30.000  30.000  30.000  -1.796  -1.809  -1.828  -1.855  -1.891  -1.937  -1.994  -2.056  -2.121  -2.186  -2.247  -2.298  -2.333  -2.350  -2.347  -2.322  -2.266  -2.192  -2.110  -2.013  -1.896  -1.769  -1.646  -1.506  -1.323  -1.118  -0.900  -0.674  -0.440  -0.228  -0.072   0.039
   3.825  30.000  30.000  30.000  30.000  30.000  -1.765  -1.766  -1.770  -1.779  -1.794  -1.814  -1.842  -1.875  -1.915  -1.959  -2.003  -2.042  -2.072  -2.087  -2.085  -2.063  -2.013  -1.945  -1.866  -1.772  -1.660  -1.541  -1.434  -1.314  -1.153  -0.972  -0.781  -0.577  -0.353  -0.131   0.067   0.228
   3.850  30.000  30.000  30.000  30.000  30.000  -1.761  -1.755  -1.750  -1.746  -1.742  -1.740  -1.738  -1.740  -1.750  -1.764  -1.782  -1.800  -1.814  -1.820  -1.812  -1.788  -1.744  -1.682  -1.605  -1.513  -1.406  -1.294  -1.194  -1.084  -0.945  -0.790  -0.627  -0.448  -0.248  -0.029   0.208   0.464
   3.875  30.000  30.000  30.000  30.000  30.000  -1.766  -1.757  -1.746  -1.733  -1.718  -1.703  -1.685  -1.669  -1.654  -1.641  -1.628  -1.614  -1.597  -1.575  -1.544  -1.504  -1.451  -1.388  -1.313  -1.228  -1.131  -1.029  -0.934  -0.830  -0.709  -0.574  -0.431  -0.271  -0.091   0.108   0.337   0.589
   3.900  30.000  30.000  30.000  30.000  30.000  -1.761  -1.755  -1.744  -1.728  -1.710  -1.688  -1.663  -1.634  -1.601  -1.563  -1.520  -1.473  -1.420  -1.363  -1.302  -1.237  -1.169  -1.096  -1.019  -0.936  -0.847  -0.754  -0.660  -0.561  -0.453  -0.335  -0.206  -0.064   0.097   0.271   0.458   0.656
   3.925  30.000  30.000  30.000  30.000  30.000  -1.718  -1.725  -1.726  -1.719  -1.707  -1.687  -1.660  -1.624  -1.578  -1.523  -1.457  -1.382  -1.298  -1.209  -1.115  -1.020  -0.926  -0.833  -0.743  -0.653  -0.562  -0.470  -0.380  -0.287  -0.187  -0.079   0.038   0.166   0.310   0.464   0.624   0.794
   3.950  30.000  30.000  -1.455  -1.459  -1.464  -1.637  -1.661  -1.678  -1.686  -1.685  -1.673  -1.651  -1.616  -1.566  -1.502  -1.422  -1.326  -1.217  -1.099  -0.974  -0.847  -0.723  -0.604  -0.494  -0.390  -0.289  -0.192  -0.102  -0.012   0.084   0.186   0.294   0.410   0.541   0.678   0.818   0.961
   3.975  30.000  30.000  -1.327  -1.375  -1.417  -1.500  -1.539  -1.572  -1.597  -1.613  -1.618  -1.610  -1.587  -1.546  -1.486  -1.404  -1.302  -1.178  -1.039  -0.888  -0.732  -0.576  -0.426  -0.288  -0.159  -0.041   0.069   0.167   0.261   0.356   0.454   0.556   0.665   0.784   0.909   1.031   1.160
